SITE CODE= 4B9ëÂçËéså√êÏéOì˙í¨          ,38.1033,142.8600, 24,9.0,40613.6154873, 26.93, 46.56
 LAT.=   38.5741
 LON.=  140.9561
 SAMPLING RATE= 100Hz 
 UNIT  = gal(cm/s/s) 
INITIAL TIME = 2011 03 11 14 46 30
 NS,EW,UD
-0.013,0.009,-0.017
0.000,0.004,-0.002
-0.022,0.008,0.010
-0.047,0.005,0.004
-0.052,0.009,0.002
-0.027,0.006,0.005
0.017,-0.004,0.005
0.012,-0.001,0.001
-0.004,0.002,-0.005
-0.018,0.000,-0.004
0.021,-0.006,-0.006
0.047,-0.002,-0.007
0.005,0.008,-0.004
-0.006,0.015,-0.001
-0.046,0.026,0.003
-0.018,0.026,0.000
0.004,0.026,0.004
-0.066,0.011,0.004
-0.072,-0.016,0.007
-0.073,-0.018,0.006
-0.025,-0.001,-0.004
0.030,0.011,0.000
-0.033,-0.005,-0.004
-0.055,-0.008,-0.007
0.088,0.006,-0.004
0.073,-0.006,-0.005
-0.032,-0.014,-0.002
0.023,-0.010,-0.007
-0.002,-0.009,-0.011
0.044,-0.011,-0.004
0.060,-0.006,0.001
-0.005,-0.011,0.006
0.011,-0.015,0.013
-0.096,-0.003,0.010
-0.063,-0.011,-0.004
-0.021,-0.019,-0.004
-0.043,-0.010,-0.015
0.069,-0.004,-0.023
-0.044,0.001,-0.009
-0.085,-0.001,-0.019
0.006,0.001,-0.021
-0.129,0.002,-0.020
-0.096,0.004,-0.029
-0.021,0.004,-0.016
-0.087,-0.002,-0.008
-0.020,0.012,0.007
0.054,0.007,0.013
0.078,-0.007,0.010
0.046,-0.007,0.024
0.047,-0.018,0.018
0.102,-0.007,0.015
0.123,-0.013,0.018
0.138,-0.019,0.007
0.042,-0.004,0.011
0.020,-0.016,0.010
0.054,-0.021,0.004
-0.001,-0.023,0.005
0.007,-0.026,-0.005
0.044,-0.018,-0.014
0.050,-0.016,-0.019
-0.004,-0.016,-0.021
0.024,-0.010,-0.019
-0.027,0.006,-0.011
-0.098,0.014,-0.004
0.018,0.022,0.002
-0.015,0.037,0.006
0.013,0.046,0.004
0.047,0.039,0.011
0.009,0.013,0.013
0.056,0.000,0.001
0.036,-0.016,-0.012
0.068,-0.030,-0.017
-0.002,-0.002,-0.014
-0.090,0.004,-0.021
-0.143,0.002,-0.021
-0.157,0.021,-0.016
-0.040,-0.003,-0.017
0.023,-0.029,-0.012
0.088,-0.023,-0.019
0.062,-0.022,-0.016
0.046,-0.018,0.003
0.024,-0.003,0.011
-0.075,0.022,0.013
-0.059,0.034,0.019
-0.048,0.029,0.030
-0.043,0.025,0.017
0.026,0.011,0.003
0.086,0.005,0.005
0.063,-0.004,-0.001
0.039,-0.028,0.006
0.064,-0.015,0.008
0.118,0.003,0.006
0.145,-0.001,0.009
0.103,-0.003,-0.006
0.064,-0.007,-0.015
0.049,-0.015,-0.007
0.118,-0.033,0.004
0.054,-0.039,0.004
-0.063,-0.022,-0.007
-0.073,-0.006,-0.015
-0.155,-0.004,-0.017
-0.081,-0.011,-0.011
0.059,-0.011,-0.013
-0.012,-0.018,-0.018
-0.031,-0.027,-0.021
0.029,-0.022,-0.028
-0.016,-0.002,-0.019
-0.062,0.011,-0.006
-0.129,0.002,0.005
-0.046,0.000,0.016
0.043,-0.005,0.017
-0.096,-0.005,0.014
-0.050,-0.002,0.004
-0.026,-0.004,-0.002
-0.092,0.016,0.000
-0.055,0.017,-0.001
-0.063,0.004,0.001
-0.008,0.013,-0.001
0.055,0.020,-0.003
0.068,0.016,-0.003
-0.028,0.013,-0.006
-0.098,0.007,-0.005
0.016,-0.009,0.002
0.083,-0.005,0.007
0.071,0.005,0.003
0.000,-0.008,0.002
-0.042,-0.003,0.009
0.023,0.006,0.007
0.059,0.003,0.000
0.001,-0.007,-0.001
-0.018,-0.019,-0.010
0.027,-0.017,-0.011
-0.023,-0.021,-0.007
-0.025,-0.014,-0.008
0.026,-0.005,-0.008
0.008,-0.007,-0.015
0.009,0.002,-0.019
-0.055,-0.014,-0.023
-0.004,-0.035,-0.016
0.065,-0.033,-0.013
-0.046,-0.031,-0.013
0.047,-0.031,-0.001
0.085,-0.013,0.007
0.044,0.018,0.011
0.092,0.031,0.013
0.036,0.036,0.015
0.070,0.030,0.015
-0.006,0.003,0.018
-0.027,-0.009,0.023
0.105,-0.010,0.011
0.066,0.002,0.003
0.051,0.022,-0.007
0.046,0.030,-0.016
-0.013,0.030,-0.015
-0.035,0.011,-0.009
-0.053,-0.007,-0.003
-0.151,-0.022,-0.008
-0.098,-0.041,-0.011
-0.021,-0.032,-0.006
-0.138,-0.018,-0.001
-0.025,-0.008,0.000
0.053,-0.003,0.000
0.031,-0.027,0.009
0.102,-0.043,0.009
0.016,-0.032,0.001
-0.029,-0.026,-0.001
0.044,-0.011,-0.005
0.093,0.009,-0.011
0.034,0.005,-0.021
0.022,0.003,-0.023
0.044,-0.001,-0.018
-0.063,-0.007,-0.017
-0.089,0.009,-0.016
-0.045,0.017,-0.017
0.051,0.016,-0.013
0.091,0.018,-0.004
0.020,0.007,0.000
0.052,-0.002,0.003
-0.057,-0.014,0.006
-0.125,-0.020,0.007
-0.014,-0.003,0.007
-0.121,0.020,0.018
-0.115,0.030,0.020
0.012,0.034,0.007
0.062,0.030,0.004
0.101,0.009,0.000
0.005,-0.001,0.000
-0.046,-0.005,0.001
-0.019,-0.007,-0.002
0.058,-0.007,0.000
0.093,-0.013,-0.002
0.117,-0.015,-0.002
0.115,-0.022,-0.004
0.021,-0.020,-0.011
0.082,-0.012,-0.019
0.129,-0.015,-0.018
0.112,-0.022,-0.005
0.050,-0.014,0.001
-0.025,-0.003,0.000
0.052,-0.013,0.001
0.123,-0.022,0.005
0.112,-0.031,0.010
-0.020,-0.026,0.010
-0.146,-0.003,0.011
-0.001,0.008,0.004
0.168,0.019,-0.004
-0.015,0.011,-0.012
-0.104,0.008,-0.025
0.016,0.005,-0.025
0.024,-0.011,-0.014
0.046,0.002,-0.004
-0.031,0.006,-0.006
-0.039,0.011,-0.007
-0.047,0.021,-0.006
-0.075,0.015,-0.009
0.102,0.021,-0.007
-0.007,0.014,-0.006
-0.056,-0.010,-0.002
0.052,-0.018,-0.003
-0.096,-0.015,-0.009
-0.038,-0.005,-0.006
0.048,0.006,0.000
-0.075,0.014,0.010
-0.071,0.013,0.020
-0.091,-0.002,0.027
-0.199,-0.016,0.025
-0.186,-0.022,0.011
-0.100,-0.026,0.007
-0.070,-0.036,0.006
-0.166,-0.038,0.003
-0.159,-0.019,-0.003
-0.067,-0.008,-0.016
-0.045,0.008,-0.018
0.019,0.011,-0.014
-0.023,0.000,-0.019
-0.019,0.003,-0.025
-0.026,0.000,-0.022
-0.071,-0.012,-0.016
0.047,-0.020,-0.016
0.053,-0.007,-0.018
0.038,0.009,-0.013
0.023,0.011,-0.004
-0.051,0.018,0.007
-0.126,0.020,0.011
-0.195,0.017,0.015
-0.139,0.005,0.020
-0.117,-0.007,0.014
-0.078,-0.002,0.011
0.104,0.006,0.010
0.189,0.002,-0.004
0.119,-0.004,-0.007
0.073,-0.002,-0.005
0.084,-0.005,-0.014
0.021,-0.007,-0.017
0.017,-0.009,-0.025
0.162,-0.013,-0.028
0.092,-0.013,-0.022
0.017,-0.018,-0.025
0.065,-0.015,-0.018
0.116,-0.017,-0.001
0.255,-0.024,0.007
0.107,-0.007,0.007
0.031,0.011,-0.002
0.069,0.011,-0.002
-0.005,0.002,0.008
0.075,0.000,0.013
-0.084,-0.002,0.015
-0.116,-0.021,0.010
-0.033,-0.018,0.000
-0.194,0.002,-0.004
-0.052,0.009,0.001
0.041,0.022,0.009
-0.005,0.025,0.007
0.066,0.015,0.004
-0.052,0.013,0.000
-0.004,0.002,0.006
0.093,-0.012,0.007
-0.078,-0.014,0.004
-0.083,-0.013,0.011
-0.019,-0.012,0.005
0.056,-0.014,-0.008
0.115,-0.007,-0.026
-0.011,0.000,-0.033
-0.103,-0.005,-0.021
-0.118,0.003,-0.016
-0.138,0.009,-0.020
-0.141,0.003,-0.023
-0.079,-0.005,-0.021
-0.066,-0.022,-0.019
-0.095,-0.023,-0.015
-0.059,-0.012,-0.008
-0.052,-0.015,0.006
-0.016,-0.007,0.021
-0.028,0.004,0.024
-0.077,0.003,0.021
-0.030,0.002,0.012
-0.016,0.000,0.004
-0.065,-0.001,-0.003
-0.082,0.004,-0.007
-0.005,-0.005,-0.007
0.053,-0.022,-0.016
0.027,-0.016,-0.020
-0.016,-0.008,-0.021
-0.016,-0.006,-0.012
0.009,0.001,0.000
0.032,0.000,-0.007
0.083,0.011,-0.001
0.047,0.014,0.014
0.049,-0.005,0.020
0.103,-0.017,0.022
0.023,-0.016,0.018
0.056,-0.007,0.013
0.155,-0.008,0.005
0.056,-0.007,-0.005
0.034,0.010,-0.009
0.088,0.012,-0.008
-0.020,-0.001,-0.006
-0.068,-0.010,-0.007
0.029,-0.003,-0.009
0.070,0.014,-0.008
-0.007,0.022,-0.009
-0.039,0.014,-0.012
0.021,-0.003,-0.007
-0.002,-0.018,-0.005
0.004,-0.029,-0.011
0.080,-0.027,-0.011
0.016,-0.008,-0.011
-0.019,0.014,-0.008
0.059,0.021,-0.009
0.062,0.008,-0.012
0.020,-0.001,-0.012
-0.036,-0.017,-0.018
-0.075,-0.020,-0.015
-0.062,0.004,-0.005
-0.077,0.025,0.011
-0.072,0.032,0.030
0.033,0.013,0.026
0.075,-0.005,0.014
-0.096,-0.016,0.006
-0.209,-0.018,0.002
-0.130,-0.013,0.007
-0.106,-0.005,0.007
-0.038,0.007,0.008
0.129,0.001,0.005
0.109,-0.005,-0.010
0.058,-0.011,-0.015
0.066,-0.034,-0.020
0.086,-0.030,-0.025
0.177,-0.017,-0.030
0.110,-0.011,-0.032
0.075,-0.009,-0.021
0.091,-0.027,-0.015
-0.013,-0.023,-0.005
0.098,-0.002,0.010
0.077,0.008,0.011
-0.066,0.008,0.011
0.036,-0.006,0.007
-0.014,-0.004,0.010
0.001,0.001,0.018
0.060,-0.002,0.011
-0.042,0.000,0.003
-0.003,-0.004,-0.004
-0.009,0.012,-0.003
-0.043,0.021,0.000
-0.044,0.016,0.004
-0.036,0.033,0.002
0.011,0.033,-0.007
0.046,0.023,-0.011
0.040,0.014,-0.016
0.034,-0.003,-0.011
0.108,-0.013,-0.011
0.020,-0.017,-0.016
0.007,-0.018,-0.014
0.002,-0.019,-0.005
-0.170,-0.019,0.001
-0.011,-0.012,0.003
0.096,-0.004,0.012
-0.007,-0.005,0.013
-0.009,0.003,0.011
0.002,0.011,-0.002
0.104,-0.010,-0.019
0.082,-0.033,-0.011
-0.050,-0.050,-0.009
-0.016,-0.050,-0.008
-0.063,-0.028,0.000
-0.115,-0.007,-0.004
-0.008,0.008,-0.006
0.014,0.011,-0.006
-0.037,0.002,-0.006
-0.027,-0.013,-0.004
-0.043,-0.025,-0.005
-0.078,-0.022,-0.007
0.022,-0.003,0.006
0.052,0.023,0.023
0.012,0.029,0.023
0.070,0.021,0.013
0.011,0.014,-0.004
-0.057,-0.006,-0.014
-0.086,-0.013,-0.013
-0.095,-0.002,-0.020
0.000,0.012,-0.013
-0.050,0.034,-0.005
-0.090,0.050,-0.011
0.016,0.025,-0.009
-0.100,-0.014,0.000
-0.187,-0.032,0.006
-0.093,-0.035,-0.004
-0.184,-0.011,-0.014
-0.148,0.005,-0.007
0.048,-0.003,0.005
0.105,-0.005,0.016
0.109,-0.013,0.013
0.019,-0.026,0.005
-0.061,-0.030,-0.001
-0.107,-0.023,-0.006
-0.068,-0.010,0.001
-0.001,-0.002,0.001
-0.123,0.001,-0.007
-0.070,0.008,-0.015
0.032,0.022,-0.021
-0.048,0.020,-0.017
0.046,0.001,-0.015
0.125,-0.015,-0.020
0.007,-0.015,-0.016
-0.092,-0.003,-0.004
-0.035,0.017,0.016
0.044,0.035,0.036
-0.016,0.042,0.047
0.016,0.022,0.040
-0.028,-0.025,0.016
-0.153,-0.041,-0.005
-0.088,-0.026,-0.003
-0.104,-0.007,0.021
-0.106,0.013,0.030
-0.015,0.013,-0.002
0.043,0.001,-0.043
0.082,-0.025,-0.059
0.041,-0.052,-0.046
-0.032,-0.029,-0.021
0.017,0.013,-0.009
0.083,0.038,-0.021
-0.059,0.025,-0.032
-0.052,-0.005,-0.027
0.052,-0.014,-0.007
-0.069,-0.019,0.011
-0.154,-0.016,0.009
-0.043,-0.011,-0.011
0.092,-0.002,-0.014
0.041,0.011,0.001
0.021,0.005,0.018
0.070,0.007,0.032
-0.084,0.010,0.026
-0.107,-0.005,0.009
0.051,-0.027,-0.007
-0.010,-0.046,-0.019
-0.001,-0.029,-0.004
0.059,-0.001,0.022
-0.036,0.002,0.024
0.012,-0.002,0.007
0.112,-0.010,-0.002
0.042,-0.019,0.008
-0.019,-0.023,0.025
0.091,-0.003,0.035
0.122,0.023,0.024
0.040,0.028,0.014
-0.033,0.006,0.007
-0.039,-0.033,-0.001
0.011,-0.038,-0.004
-0.050,-0.013,-0.025
0.007,0.010,-0.042
0.042,0.027,-0.041
-0.001,0.030,-0.036
0.066,0.014,-0.023
-0.064,-0.002,-0.018
-0.068,-0.001,-0.020
0.044,-0.005,-0.016
-0.098,0.009,-0.006
-0.073,0.028,0.000
0.022,0.013,0.008
0.001,-0.003,0.011
-0.021,-0.015,-0.008
-0.052,-0.018,-0.019
0.004,-0.010,-0.011
-0.047,-0.014,0.006
-0.141,-0.010,0.007
-0.081,-0.007,-0.007
-0.030,-0.009,-0.012
-0.072,-0.003,-0.011
-0.138,-0.004,0.003
-0.050,-0.005,0.010
0.034,-0.010,0.011
0.001,-0.017,0.018
0.017,-0.022,0.014
0.050,-0.016,0.020
0.087,0.006,0.025
0.087,0.008,0.014
0.023,0.000,0.012
-0.022,-0.005,0.010
-0.032,-0.012,0.004
-0.046,-0.016,-0.001
0.009,-0.015,-0.019
0.020,0.009,-0.025
-0.051,0.021,-0.015
0.031,0.019,-0.017
0.000,0.024,-0.019
-0.084,0.013,-0.014
0.007,0.009,-0.007
0.027,0.002,-0.001
0.036,-0.004,0.004
-0.014,0.004,0.005
-0.072,-0.005,0.007
-0.038,-0.023,0.002
-0.130,-0.038,-0.006
-0.205,-0.045,-0.008
-0.238,-0.034,-0.011
-0.151,0.000,-0.006
-0.056,0.025,-0.007
-0.143,0.022,-0.010
-0.021,0.009,-0.012
0.065,-0.008,-0.020
0.046,-0.016,-0.009
0.080,-0.010,0.001
-0.038,0.007,0.005
0.029,0.017,0.003
0.061,0.004,-0.011
-0.071,-0.003,-0.006
0.009,0.001,0.006
-0.042,0.002,0.013
-0.056,0.018,0.017
0.052,0.024,0.008
-0.043,0.011,0.008
-0.044,0.011,0.016
-0.025,-0.006,0.012
-0.089,-0.027,0.012
-0.018,-0.026,0.010
0.059,-0.018,-0.001
0.086,-0.009,0.000
0.077,-0.005,0.007
-0.025,-0.007,0.006
0.014,-0.010,0.002
0.092,-0.009,-0.009
0.019,-0.009,-0.017
0.068,-0.018,-0.015
0.137,-0.019,-0.019
0.082,-0.011,-0.018
-0.020,-0.011,-0.017
-0.050,-0.011,-0.012
-0.016,-0.011,-0.006
-0.009,0.008,-0.005
0.052,0.035,0.005
0.030,0.029,0.004
0.028,0.019,0.001
0.022,0.010,0.004
-0.007,-0.012,0.011
0.015,-0.024,0.023
-0.052,-0.030,0.021
0.027,-0.007,0.016
0.034,0.021,0.007
0.004,0.022,-0.005
0.024,0.017,-0.012
-0.123,-0.004,-0.022
0.004,-0.014,-0.027
0.068,-0.019,-0.028
-0.071,-0.023,-0.030
0.004,-0.002,-0.024
0.031,0.011,-0.014
-0.011,0.008,-0.005
0.011,-0.003,0.003
0.105,-0.011,0.006
0.103,-0.011,0.009
-0.009,-0.016,0.014
0.001,-0.010,0.016
-0.041,-0.005,0.026
-0.170,0.001,0.034
-0.183,0.001,0.022
-0.150,-0.007,0.012
-0.119,0.000,0.005
-0.120,0.003,-0.009
-0.088,-0.005,-0.015
0.006,-0.023,-0.027
-0.036,-0.021,-0.028
0.018,-0.001,-0.012
0.117,0.015,-0.001
0.024,0.029,0.008
0.036,0.019,-0.006
0.051,0.014,-0.022
0.056,-0.002,-0.014
0.123,-0.021,0.000
0.046,-0.011,0.019
0.058,-0.005,0.016
0.133,0.010,-0.008
0.070,-0.005,-0.019
0.070,-0.036,-0.010
0.130,-0.033,0.001
0.158,-0.018,0.003
0.101,0.009,-0.007
-0.016,0.019,-0.018
-0.059,0.010,-0.017
-0.048,-0.003,-0.008
-0.034,-0.025,0.003
-0.034,-0.027,0.009
0.000,-0.011,0.002
0.051,0.011,-0.004
-0.032,0.026,0.006
-0.157,0.023,0.009
-0.013,0.005,0.000
0.061,-0.009,-0.005
-0.062,-0.004,-0.006
-0.034,-0.007,0.007
-0.113,-0.003,0.012
-0.108,0.010,-0.001
-0.079,-0.004,-0.003
-0.161,-0.019,-0.004
-0.015,-0.019,0.000
-0.027,-0.024,0.007
-0.133,-0.015,0.004
-0.081,0.010,-0.007
-0.102,0.019,-0.015
-0.114,0.017,-0.015
-0.012,0.009,-0.016
-0.002,-0.006,-0.018
-0.029,-0.019,-0.020
0.045,-0.024,-0.021
-0.043,-0.023,-0.016
-0.058,-0.026,-0.007
0.105,-0.013,0.004
0.023,0.008,0.002
-0.040,0.013,-0.001
0.063,0.008,0.007
0.032,-0.005,0.007
0.019,-0.016,0.008
0.091,-0.005,0.007
0.071,0.020,0.004
0.025,0.030,0.014
0.043,0.024,0.022
0.073,0.019,0.012
0.117,0.001,-0.020
0.110,-0.006,-0.050
0.012,0.001,-0.048
-0.027,-0.007,-0.023
-0.020,0.003,-0.013
-0.004,0.021,-0.027
-0.025,0.011,-0.045
0.005,-0.007,-0.039
0.102,-0.027,-0.014
0.032,-0.021,0.004
0.023,-0.003,0.016
0.064,-0.009,0.008
-0.034,-0.008,-0.015
-0.080,-0.019,-0.023
-0.150,-0.045,-0.015
-0.102,-0.035,0.014
0.050,-0.013,0.028
-0.003,0.032,0.021
0.060,0.053,0.013
0.071,0.000,-0.001
-0.039,-0.038,-0.004
0.004,-0.047,-0.021
-0.038,-0.039,-0.032
-0.051,-0.009,-0.020
-0.089,0.005,-0.020
-0.018,0.034,-0.016
0.116,0.063,-0.009
0.042,0.055,-0.011
0.100,0.032,-0.010
0.080,-0.013,-0.001
-0.032,-0.045,0.014
0.040,-0.043,0.026
0.045,-0.027,0.004
-0.070,0.010,-0.041
-0.127,0.026,-0.050
-0.152,0.010,-0.025
-0.106,-0.010,0.007
-0.084,-0.023,0.024
-0.082,-0.013,-0.003
-0.083,0.002,-0.033
-0.237,-0.005,-0.033
-0.172,-0.028,-0.015
-0.077,-0.031,0.021
-0.155,0.004,0.055
-0.051,0.041,0.084
0.066,0.027,0.113
-0.010,-0.014,0.106
-0.020,-0.030,0.067
0.079,-0.038,0.030
-0.055,-0.013,0.010
-0.100,0.021,0.029
-0.044,0.018,0.081
-0.033,0.026,0.134
0.096,0.038,0.169
-0.004,0.033,0.176
0.050,0.014,0.171
0.177,-0.042,0.148
-0.007,-0.080,0.105
-0.025,-0.070,0.046
0.013,-0.034,-0.011
0.011,0.019,-0.038
0.000,0.041,-0.036
-0.104,0.009,-0.004
-0.074,-0.043,0.024
0.016,-0.053,0.015
-0.044,-0.030,-0.045
-0.020,-0.021,-0.144
0.039,-0.013,-0.230
-0.084,-0.001,-0.269
-0.118,0.009,-0.218
-0.031,0.006,-0.086
0.041,-0.020,0.074
0.010,-0.062,0.223
-0.055,-0.105,0.302
0.004,-0.107,0.284
0.073,-0.042,0.178
0.016,0.057,0.047
-0.145,0.094,-0.022
-0.112,0.052,-0.010
0.004,-0.018,0.040
0.001,-0.075,0.055
0.041,-0.068,0.055
-0.011,-0.031,0.064
-0.013,-0.008,0.050
0.135,0.021,-0.021
0.079,0.046,-0.172
-0.044,0.050,-0.307
-0.087,0.037,-0.263
-0.139,0.024,-0.026
-0.130,0.009,0.251
-0.144,-0.013,0.386
-0.123,-0.021,0.299
0.068,-0.034,0.096
0.096,-0.062,-0.057
-0.117,-0.069,-0.095
-0.146,-0.037,-0.038
-0.025,0.045,0.018
0.113,0.148,0.002
0.096,0.171,-0.077
0.020,0.109,-0.205
0.196,0.008,-0.388
0.140,-0.107,-0.608
0.065,-0.177,-0.808
0.138,-0.168,-0.900
0.014,-0.066,-0.849
-0.029,0.088,-0.666
-0.045,0.196,-0.384
-0.079,0.211,-0.108
-0.132,0.108,0.106
-0.111,-0.043,0.234
-0.051,-0.146,0.268
-0.131,-0.177,0.255
-0.028,-0.091,0.204
0.096,0.071,0.135
0.075,0.178,0.122
0.072,0.191,0.196
-0.013,0.098,0.298
-0.034,-0.046,0.335
-0.035,-0.142,0.252
-0.176,-0.125,0.085
-0.179,-0.017,-0.061
-0.071,0.093,-0.133
0.030,0.164,-0.143
0.054,0.167,-0.165
-0.028,0.109,-0.262
-0.070,0.023,-0.372
-0.054,-0.044,-0.387
0.007,-0.033,-0.263
-0.068,-0.006,-0.068
-0.053,-0.005,0.107
0.077,0.014,0.225
0.047,0.072,0.296
0.039,0.143,0.336
-0.027,0.138,0.348
-0.119,0.063,0.335
-0.096,-0.039,0.284
-0.046,-0.128,0.218
-0.007,-0.154,0.144
0.041,-0.101,0.075
0.019,-0.017,0.004
0.032,0.034,-0.067
0.004,0.060,-0.077
-0.122,0.018,0.026
-0.017,-0.026,0.257
0.007,-0.050,0.447
0.059,-0.092,0.457
0.159,-0.105,0.293
-0.052,-0.114,0.057
-0.054,-0.093,-0.113
0.088,-0.070,-0.179
0.170,-0.066,-0.127
0.133,-0.072,-0.032
-0.007,-0.089,-0.035
0.045,-0.113,-0.154
0.076,-0.155,-0.249
0.062,-0.168,-0.193
0.025,-0.111,0.021
0.052,-0.009,0.214
0.166,0.050,0.254
0.168,0.040,0.143
0.178,-0.038,-0.105
0.170,-0.135,-0.353
0.148,-0.203,-0.526
0.077,-0.209,-0.607
-0.060,-0.124,-0.543
-0.030,-0.021,-0.342
0.054,0.058,-0.027
0.120,0.081,0.268
0.181,0.045,0.376
0.052,-0.001,0.324
-0.036,-0.005,0.280
0.064,0.036,0.298
0.065,0.083,0.311
0.041,0.122,0.238
0.120,0.156,0.113
0.112,0.170,0.061
-0.064,0.135,0.076
-0.151,0.103,0.143
-0.004,0.070,0.179
0.036,0.041,0.105
0.005,0.033,-0.039
0.014,0.046,-0.202
-0.096,0.088,-0.284
-0.105,0.088,-0.269
-0.121,0.039,-0.216
-0.212,-0.048,-0.199
-0.116,-0.169,-0.246
-0.067,-0.278,-0.295
-0.156,-0.338,-0.242
-0.096,-0.255,-0.034
0.043,-0.061,0.171
0.063,0.104,0.236
0.048,0.202,0.199
0.023,0.216,0.124
0.020,0.151,0.083
-0.045,0.044,-0.001
-0.209,-0.077,-0.191
-0.141,-0.116,-0.329
-0.048,-0.056,-0.292
-0.084,0.077,-0.064
-0.040,0.202,0.202
-0.112,0.224,0.330
-0.063,0.209,0.294
0.055,0.125,0.117
-0.134,0.037,-0.032
-0.176,-0.018,-0.104
-0.074,-0.070,-0.148
-0.024,-0.034,-0.116
-0.025,-0.013,0.006
-0.047,0.045,0.254
0.057,0.141,0.447
-0.014,0.196,0.430
-0.084,0.273,0.302
-0.090,0.288,0.130
-0.214,0.281,-0.021
-0.179,0.215,-0.198
-0.130,0.061,-0.424
-0.048,-0.048,-0.564
-0.043,-0.125,-0.575
-0.172,-0.154,-0.415
-0.034,-0.150,-0.104
-0.035,-0.141,0.228
-0.157,-0.154,0.476
-0.009,-0.225,0.589
0.072,-0.291,0.598
0.105,-0.355,0.525
0.194,-0.409,0.348
0.238,-0.444,0.076
0.240,-0.500,-0.123
0.130,-0.504,-0.105
0.174,-0.421,0.027
0.230,-0.277,0.122
0.103,-0.084,0.116
0.190,0.127,0.074
0.133,0.305,0.043
0.091,0.403,-0.014
0.212,0.431,-0.070
-0.023,0.379,-0.080
-0.123,0.316,0.007
-0.112,0.288,0.075
-0.174,0.269,-0.060
-0.163,0.298,-0.345
-0.131,0.297,-0.640
-0.057,0.245,-0.771
-0.091,0.180,-0.691
-0.067,0.052,-0.458
-0.054,-0.106,-0.046
-0.037,-0.245,0.444
-0.016,-0.326,0.786
-0.125,-0.355,0.783
-0.087,-0.372,0.428
-0.047,-0.326,-0.059
-0.053,-0.225,-0.378
0.003,-0.120,-0.350
0.042,-0.057,-0.069
0.022,-0.093,0.271
-0.009,-0.147,0.490
0.020,-0.129,0.459
0.029,-0.038,0.205
-0.015,0.116,-0.161
-0.050,0.306,-0.443
0.052,0.482,-0.503
0.066,0.571,-0.374
-0.005,0.481,-0.166
0.078,0.204,0.073
0.105,-0.094,0.344
0.098,-0.278,0.470
-0.015,-0.309,0.305
-0.135,-0.160,-0.081
0.019,0.094,-0.497
0.148,0.314,-0.723
0.098,0.406,-0.718
0.080,0.308,-0.513
0.190,0.086,-0.188
0.105,-0.095,0.085
-0.072,-0.178,0.247
-0.046,-0.152,0.317
-0.054,0.003,0.278
0.068,0.170,0.127
0.242,0.263,-0.020
0.144,0.294,-0.025
0.064,0.200,0.077
0.075,0.033,0.175
-0.068,-0.122,0.243
-0.202,-0.271,0.305
-0.170,-0.330,0.338
-0.160,-0.300,0.282
-0.035,-0.207,0.154
0.092,-0.027,0.053
0.052,0.155,-0.017
0.118,0.214,-0.130
0.054,0.094,-0.241
-0.025,-0.149,-0.258
-0.034,-0.418,-0.181
-0.259,-0.588,-0.066
-0.241,-0.552,-0.032
-0.054,-0.361,-0.159
0.062,-0.072,-0.423
0.214,0.225,-0.774
0.126,0.348,-1.094
0.115,0.295,-1.186
0.120,0.162,-0.998
-0.150,0.030,-0.648
-0.161,-0.018,-0.266
-0.107,0.022,0.014
-0.161,0.122,0.162
0.013,0.215,0.221
0.155,0.289,0.244
0.052,0.304,0.315
-0.146,0.201,0.405
-0.227,0.077,0.421
-0.237,-0.065,0.344
-0.302,-0.220,0.232
-0.265,-0.284,0.130
-0.159,-0.238,0.088
-0.102,-0.072,0.149
-0.036,0.148,0.207
0.037,0.317,0.155
0.101,0.295,0.011
0.095,0.099,-0.094
0.046,-0.124,-0.082
0.068,-0.376,0.007
0.102,-0.534,0.194
0.198,-0.494,0.449
0.345,-0.305,0.648
0.393,-0.035,0.658
0.345,0.154,0.381
0.232,0.199,-0.049
0.202,0.128,-0.385
0.144,0.008,-0.480
0.085,-0.082,-0.274
0.240,-0.140,0.157
0.227,-0.116,0.557
0.066,-0.051,0.654
0.050,-0.035,0.415
-0.020,-0.062,0.043
-0.081,-0.129,-0.250
-0.116,-0.183,-0.335
-0.148,-0.166,-0.213
0.030,-0.065,0.027
0.059,0.049,0.270
-0.036,0.104,0.462
0.043,0.124,0.600
-0.014,0.088,0.690
-0.079,0.061,0.787
-0.091,0.073,0.831
-0.080,0.088,0.739
0.021,0.117,0.559
-0.080,0.100,0.292
-0.198,0.036,-0.004
-0.158,-0.066,-0.290
-0.141,-0.172,-0.551
-0.230,-0.198,-0.683
-0.312,-0.177,-0.732
-0.230,-0.114,-0.755
-0.151,-0.071,-0.809
-0.150,-0.123,-0.892
-0.138,-0.204,-0.852
0.002,-0.306,-0.742
0.037,-0.389,-0.609
-0.059,-0.445,-0.479
0.102,-0.478,-0.356
0.223,-0.363,-0.089
0.201,-0.166,0.257
0.174,0.054,0.606
0.096,0.265,0.918
0.128,0.382,1.073
0.141,0.453,1.040
0.004,0.417,0.781
-0.074,0.354,0.454
-0.074,0.370,0.260
-0.110,0.404,0.210
-0.108,0.475,0.239
-0.083,0.491,0.233
-0.168,0.447,0.225
-0.302,0.377,0.180
-0.341,0.246,-0.001
-0.411,0.136,-0.198
-0.427,0.065,-0.261
-0.285,0.087,-0.112
-0.189,0.127,0.116
